POS	Code	Case	Code	Number	Code	Genre	Code	Degre	Code	Mode	Code	Temps	Code	Voix	Code	Personne	Code	Morph	Empty
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Singulier	Sing	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Pluriel	Plur	Masculin	Masc			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Singulier	Sing	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Pluriel	Plur	Masculin Neutre	MascNeut			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER	Nominatif	Nom	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Génitif	Gen	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Datif	Dat	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Singulier	Sing	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Datif	Dat	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
Verbe	VER	Locatif	Loc	Pluriel	Plur	Neutre	Neut			Participe	Par	Futur	Fut	Actif	Act				
																			
Verbe	VER			Singulier	Sing					Impératif	Imp	Présent	Pres	Actif	Act	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Présent	Pres	Actif	Act	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Présent	Pres	Passif	Pass	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Présent	Pres	Passif	Pass	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Présent	Pres	Déponent	Dep	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Présent	Pres	Déponent	Dep	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Présent	Pres	SemiDéponent	SemDep	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Présent	Pres	SemiDéponent	SemDep	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Futur	Fut	Actif	Act	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Futur	Fut	Actif	Act	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Futur	Fut	Passif	Pass	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Futur	Fut	Passif	Pass	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Futur	Fut	Déponent	Dep	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Futur	Fut	Déponent	Dep	2	2		
Verbe	VER			Singulier	Sing					Impératif	Imp	Futur	Fut	SemiDéponent	SemDep	2	2		
Verbe	VER			Pluriel	Plur					Impératif	Imp	Futur	Fut	SemiDéponent	SemDep	2	2		
Verbe	VER	Accusatif	Acc	Singulier	Sing					Gérondif	Ger		_	Actif	Act				
Verbe	VER	Ablatif	Abl	Singulier	Sing					Gérondif	Ger		_		Act				
Verbe	VER	Datif	Dat	Singulier	Sing					Gérondif	Ger		_	Déponent	Act				
Verbe	VER	Génitif	Gen	Singulier	Sing					Gérondif	Ger		_	SemiDéponent	Act				
Verbe	VER	Accusatif	Acc	Singulier	Sing					Gérondif	Ger		_	Actif	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing					Gérondif	Ger		_		Dep				
Verbe	VER	Datif	Dat	Singulier	Sing					Gérondif	Ger		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing					Gérondif	Ger		_	SemiDéponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing					Gérondif	Ger		_	Actif	SemDep				
Verbe	VER	Ablatif	Abl	Singulier	Sing					Gérondif	Ger		_		SemDep				
Verbe	VER	Datif	Dat	Singulier	Sing					Gérondif	Ger		_	Déponent	SemDep				
Verbe	VER	Génitif	Gen	Singulier	Sing					Gérondif	Ger		_	SemiDéponent	SemDep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Datif	Dat	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Passif	Pass				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin Féminin	MascFem			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin	Masc			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Masculin Neutre	MascNeut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Neutre	Neut			Adjectif	Adj		_	Déponent	Dep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Datif	Dat	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Commun	Com			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Datif	Dat	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Ablatif	Abl	Singulier	Sing	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Nominatif	Nom	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Vocatif	Voc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Accusatif	Acc	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Génitif	Gen	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Datif	Dat	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Ablatif	Abl	Pluriel	Plur	Féminin	Fem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Nominatif	Nom	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Vocatif	Voc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Accusatif	Acc	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	SemiDéponent	SemDep				
Verbe	VER	Génitif	Gen	Singulier	Sing	Masculin Féminin	MascFem			Adjectif	Adj		_	SemiDéponent	SemDep				
